carId	trackId	trackLength	lapIndex	lapNum	lapFlag	binIndex	validBin	lap_time	world_position_X	world_position_Y	world_position_Z	world_right_X	world_right_Y	world_right_Z	velocity_X	velocity_Y	velocity_Z	gforce_Y	race_position	throttle	brake	steering	gear	rpm
My Team	Shanghai	5441	2	2	0	130	1	1.7805	25.2565	359.987	-2.91263	0.242714	-0.970077	0.00167852	76.227	-0.022109	-0.194434	-0.0366665	8	1	0	0.000745714	7	10631.5
My Team	Shanghai	5441	2	2	0	131	1	1.793	26.1827	360.219	-2.91322	0.242653	-0.970092	0.00158696	76.2675	-0.0221057	-0.193816	-0.0363515	8	1	0	0.000705575	7	10637
My Team	Shanghai	5441	2	2	0	132	1	1.8055	27.109	360.451	-2.9138	0.242592	-0.970107	0.00149541	76.3079	-0.0221024	-0.193198	-0.0360344	8	1	0	0.000665436	7	10642.5
My Team	Shanghai	5441	2	2	0	133	1	1.818	28.0353	360.683	-2.91439	0.242531	-0.970122	0.00140385	76.3483	-0.0220992	-0.19258	-0.0357154	8	1	0	0.000625297	7	10648
My Team	Shanghai	5441	2	2	0	134	1	1.83467	29.2729	360.993	-2.91517	0.24248	-0.970133	0.00126143	76.4018	-0.0214878	-0.191962	-0.0326824	8	1	0	0.000449257	7	10655.3
My Team	Shanghai	5441	2	2	0	135	1	1.85133	30.5106	361.302	-2.91596	0.242429	-0.970143	0.00111901	76.4552	-0.0208765	-0.191344	-0.0296464	8	1	0	0.000273218	7	10662.7
My Team	Shanghai	5441	2	2	0	136	1	1.868	31.7482	361.612	-2.91674	0.242378	-0.970153	0.000976592	76.5087	-0.0202651	-0.190725	-0.0266081	8	1	0	9.71782e-05	7	10670
My Team	Shanghai	5441	2	2	0	137	1	1.8805	32.677	361.844	-2.91731	0.242363	-0.970161	0.000862148	76.5483	-0.0187273	-0.190422	-0.0243156	8	1	0	7.28837e-05	7	10675.5
My Team	Shanghai	5441	2	2	0	138	1	1.893	33.6058	362.076	-2.91788	0.242348	-0.970168	0.000747704	76.588	-0.0171895	-0.190119	-0.0220216	8	1	0	4.85891e-05	7	10681
My Team	Shanghai	5441	2	2	0	139	1	1.9055	34.5346	362.309	-2.91845	0.242332	-0.970176	0.000633259	76.6276	-0.0156517	-0.189815	-0.0197264	8	1	0	2.42946e-05	7	10686.5
My Team	Shanghai	5441	2	2	0	140	1	1.918	35.4635	362.541	-2.91902	0.242317	-0.970183	0.000518815	76.6672	-0.0141139	-0.189512	-0.0174305	8	1	0	-0	7	10692
My Team	Shanghai	5441	2	2	0	141	1	1.9305	36.3952	362.774	-2.91957	0.242317	-0.970183	0.000412	76.7066	-0.012746	-0.189399	-0.0155695	8	1	0	0	7	10697.2
My Team	Shanghai	5441	2	2	0	142	1	1.943	37.327	363.007	-2.92012	0.242317	-0.970183	0.000305185	76.7459	-0.0113782	-0.189286	-0.0137079	8	1	0	0	7	10702.5
My Team	Shanghai	5441	2	2	0	143	1	1.9555	38.2587	363.24	-2.92067	0.242317	-0.970184	0.00019837	76.7852	-0.0100103	-0.189174	-0.0118458	8	1	0	0	7	10707.8
My Team	Shanghai	5441	2	2	0	144	1	1.968	39.1904	363.472	-2.92123	0.242317	-0.970183	9.15555e-05	76.8245	-0.00864245	-0.189061	-0.00998334	8	1	0	-0	7	10713
My Team	Shanghai	5441	2	2	0	145	1	1.9805	40.126	363.706	-2.92178	0.242317	-0.970183	0	76.8636	-0.00789	-0.18882	-0.00897254	8	1	0	0	7	10718.5
My Team	Shanghai	5441	2	2	0	146	1	1.993	41.0616	363.94	-2.92234	0.242317	-0.970183	-9.15555e-05	76.9027	-0.00713755	-0.188579	-0.00796155	8	1	0	0	7	10724
My Team	Shanghai	5441	2	2	0	147	1	2.0055	41.9972	364.174	-2.92289	0.242317	-0.970183	-0.000183111	76.9418	-0.0063851	-0.188339	-0.00695041	8	1	0	0	7	10729.5
My Team	Shanghai	5441	2	2	0	148	1	2.018	42.9328	364.408	-2.92344	0.242317	-0.970183	-0.000274667	76.9809	-0.00563265	-0.188098	-0.00593918	8	1	0	-0	7	10735
My Team	Shanghai	5441	2	2	0	149	1	2.0305	43.8673	364.641	-2.92398	0.242309	-0.970183	-0.000373852	77.0195	-0.0052759	-0.187855	-0.00566847	8	1	0	0	7	10740.2
My Team	Shanghai	5441	2	2	0	150	1	2.043	44.8019	364.875	-2.92452	0.242302	-0.970183	-0.000473037	77.0581	-0.00491916	-0.187613	-0.0053977	8	1	0	0	7	10745.5
My Team	Shanghai	5441	2	2	0	151	1	2.0555	45.7364	365.108	-2.92507	0.242294	-0.970184	-0.000572222	77.0967	-0.00456241	-0.18737	-0.00512687	8	1	0	0	7	10750.8
My Team	Shanghai	5441	2	2	0	152	1	2.068	46.671	365.341	-2.92561	0.242286	-0.970183	-0.000671407	77.1353	-0.00420566	-0.187127	-0.004856	8	1	0	-0	7	10756
My Team	Shanghai	5441	2	2	0	153	1	2.0805	47.6074	365.575	-2.92613	0.242279	-0.970183	-0.000762963	77.1736	-0.0040579	-0.186695	-0.00487442	8	1	0	0	7	10761.2
My Team	Shanghai	5441	2	2	0	154	1	2.093	48.5439	365.809	-2.92665	0.242271	-0.970184	-0.000854518	77.2118	-0.00391013	-0.186264	-0.00489281	8	1	0	0	7	10766.5
My Team	Shanghai	5441	2	2	0	155	1	2.1055	49.4803	366.043	-2.92717	0.242264	-0.970184	-0.000946074	77.2501	-0.00376237	-0.185832	-0.00491117	8	1	0	0	7	10771.8
My Team	Shanghai	5441	2	2	0	156	1	2.118	50.4167	366.277	-2.92769	0.242256	-0.970183	-0.00103763	77.2883	-0.0036146	-0.1854	-0.00492949	8	1	0	-0	7	10777
My Team	Shanghai	5441	2	2	0	157	1	2.1305	51.355	366.511	-2.9282	0.242256	-0.970183	-0.00113681	77.3262	-0.00357404	-0.184932	-0.00495472	8	1	0	0	7	10782
My Team	Shanghai	5441	2	2	0	158	1	2.143	52.2933	366.746	-2.92871	0.242256	-0.970183	-0.001236	77.3641	-0.00353348	-0.184464	-0.00497986	8	1	0	0	7	10787
My Team	Shanghai	5441	2	2	0	159	1	2.1555	53.2316	366.98	-2.92922	0.242256	-0.970183	-0.00133518	77.402	-0.00349291	-0.183996	-0.00500491	8	1	0	0	7	10792
My Team	Shanghai	5441	2	2	0	160	1	2.168	54.1699	367.215	-2.92973	0.242256	-0.970183	-0.00143437	77.4399	-0.00345235	-0.183528	-0.00502986	8	1	0	-0	7	10797
My Team	Shanghai	5441	2	2	0	161	1	2.18467	55.425	367.528	-2.93041	0.242246	-0.970194	-0.00154627	77.4901	-0.0034194	-0.183114	-0.00506283	8	1	0	0	7	10804
My Team	Shanghai	5441	2	2	0	162	1	2.20133	56.6802	367.841	-2.93109	0.242236	-0.970204	-0.00165817	77.5403	-0.00338646	-0.1827	-0.00509572	8	1	0	0	7	10811
My Team	Shanghai	5441	2	2	0	163	1	2.218	57.9353	368.155	-2.93176	0.242225	-0.970214	-0.00177007	77.5905	-0.00335351	-0.182286	-0.00512853	8	1	0	-0	7	10818
My Team	Shanghai	5441	2	2	0	164	1	2.2305	58.8782	368.39	-2.93225	0.242218	-0.970214	-0.00186926	77.6277	-0.0033308	-0.182009	-0.00505623	8	1	0	0	7	10823
My Team	Shanghai	5441	2	2	0	165	1	2.243	59.8211	368.626	-2.93274	0.24221	-0.970214	-0.00196844	77.665	-0.00330808	-0.181732	-0.00498391	8	1	0	0	7	10828
My Team	Shanghai	5441	2	2	0	166	1	2.2555	60.764	368.861	-2.93323	0.242203	-0.970214	-0.00206763	77.7022	-0.00328537	-0.181455	-0.00491157	8	1	0	0	7	10833
My Team	Shanghai	5441	2	2	0	167	1	2.268	61.7069	369.097	-2.93372	0.242195	-0.970214	-0.00216681	77.7395	-0.00326265	-0.181178	-0.0048392	8	1	0	-0	7	10838
My Team	Shanghai	5441	2	2	0	168	1	2.2805	62.6521	369.333	-2.9342	0.242187	-0.970214	-0.002266	77.7765	-0.00322132	-0.180933	-0.0048114	8	1	0	0	7	10843.2
My Team	Shanghai	5441	2	2	0	169	1	2.293	63.5972	369.569	-2.93468	0.24218	-0.970214	-0.00236518	77.8134	-0.00317999	-0.180687	-0.00478359	8	1	0	0	7	10848.5
My Team	Shanghai	5441	2	2	0	170	1	2.3055	64.5424	369.805	-2.93516	0.242172	-0.970214	-0.00246437	77.8504	-0.00313866	-0.180442	-0.00475579	8	1	0	0	7	10853.8
My Team	Shanghai	5441	2	2	0	171	1	2.318	65.4875	370.04	-2.93564	0.242164	-0.970214	-0.00256355	77.8873	-0.00309733	-0.180196	-0.00472798	8	1	0	-0	7	10859
My Team	Shanghai	5441	2	2	0	172	1	2.3305	66.4336	370.277	-2.93611	0.242157	-0.970214	-0.00263985	77.9239	-0.00301259	-0.179811	-0.0048703	8	1	0	0	7	10864
My Team	Shanghai	5441	2	2	0	173	1	2.343	67.3796	370.513	-2.93658	0.242149	-0.970214	-0.00271615	77.9605	-0.00292786	-0.179426	-0.00501261	8	1	0	0	7	10869
My Team	Shanghai	5441	2	2	0	174	1	2.3555	68.3256	370.749	-2.93705	0.242141	-0.970214	-0.00279244	77.9971	-0.00284312	-0.179041	-0.00515492	8	1	0	0	7	10874
My Team	Shanghai	5441	2	2	0	175	1	2.368	69.2717	370.985	-2.93752	0.242134	-0.970214	-0.00286874	78.0337	-0.00275839	-0.178656	-0.00529722	8	1	0	-0	7	10879
My Team	Shanghai	5441	2	2	0	176	1	2.38075	70.2205	371.222	-2.93798	0.242126	-0.970214	-0.00296793	78.07	-0.00271677	-0.178431	-0.00544104	8	1	0	0	7	10884
My Team	Shanghai	5441	2	2	0	177	1	2.3935	71.1693	371.459	-2.93844	0.242119	-0.970214	-0.00306711	78.1063	-0.00267515	-0.178206	-0.00558483	8	1	0	0	7	10889
My Team	Shanghai	5441	2	2	0	178	1	2.40625	72.1181	371.696	-2.9389	0.242111	-0.970214	-0.0031663	78.1426	-0.00263353	-0.177981	-0.00572859	8	1	0	0	7	10894
My Team	Shanghai	5441	2	2	0	179	1	2.419	73.0669	371.932	-2.93935	0.242103	-0.970214	-0.00326548	78.1789	-0.00259191	-0.177756	-0.0058723	8	1	0	-0	7	10899
My Team	Shanghai	5441	2	2	0	180	1	2.4315	74.0167	372.169	-2.9398	0.242096	-0.970222	-0.00336467	78.2148	-0.00255787	-0.17764	-0.00588789	8	1	0	0	7	10903.8
My Team	Shanghai	5441	2	2	0	181	1	2.444	74.9666	372.406	-2.94025	0.242088	-0.970229	-0.00346385	78.2507	-0.00252384	-0.177524	-0.00590343	8	1	0	0	7	10908.5
My Team	Shanghai	5441	2	2	0	182	1	2.4565	75.9164	372.643	-2.94069	0.24208	-0.970237	-0.00356304	78.2867	-0.0024898	-0.177408	-0.00591892	8	1	0	0	7	10913.2
My Team	Shanghai	5441	2	2	0	183	1	2.469	76.8663	372.88	-2.94114	0.242073	-0.970244	-0.00366222	78.3226	-0.00245576	-0.177292	-0.00593437	8	1	0	-0	7	10918
My Team	Shanghai	5441	2	2	0	184	1	2.4815	77.8175	373.118	-2.94158	0.242058	-0.970245	-0.00375378	78.358	-0.00238772	-0.176545	-0.0059548	8	1	0	0	7	10923.5
My Team	Shanghai	5441	2	2	0	185	1	2.494	78.7687	373.355	-2.94202	0.242042	-0.970244	-0.00384533	78.3934	-0.00231968	-0.175798	-0.00597522	8	1	0	0	7	10929
My Team	Shanghai	5441	2	2	0	186	1	2.5065	79.7199	373.592	-2.94246	0.242027	-0.970244	-0.00393689	78.4288	-0.00225163	-0.17505	-0.00599563	8	1	0	0	7	10934.5
My Team	Shanghai	5441	2	2	0	187	1	2.519	80.6712	373.83	-2.94291	0.242012	-0.970244	-0.00402844	78.4642	-0.00218359	-0.174303	-0.00601602	8	1	0	-0	7	10940
My Team	Shanghai	5441	2	2	0	188	1	2.5315	81.6251	374.068	-2.94333	0.242004	-0.970244	-0.00413526	78.4998	-0.0020757	-0.174169	-0.00649808	8	1	0	0	7	10944.2
My Team	Shanghai	5441	2	2	0	189	1	2.544	82.5791	374.306	-2.94376	0.241997	-0.970245	-0.00424207	78.5354	-0.00196782	-0.174035	-0.0069795	8	1	0	0	7	10948.5
My Team	Shanghai	5441	2	2	0	190	1	2.5565	83.533	374.544	-2.94419	0.241989	-0.970244	-0.00434889	78.5709	-0.00185993	-0.173901	-0.00746011	8	1	0	0	7	10952.8
My Team	Shanghai	5441	2	2	0	191	1	2.569	84.487	374.782	-2.94462	0.241981	-0.970244	-0.0044557	78.6065	-0.00175204	-0.173767	-0.00793974	8	1	0	-0	7	10957
My Team	Shanghai	5441	2	2	0	192	1	2.5815	85.4413	375.02	-2.94502	0.241974	-0.970245	-0.00467696	78.6414	-0.00180335	-0.174398	-0.00772317	8	1	0	0	7	10962
My Team	Shanghai	5441	2	2	0	193	1	2.594	86.3955	375.258	-2.94542	0.241966	-0.970245	-0.00489822	78.6763	-0.00185466	-0.175029	-0.0075038	8	1	0	0	7	10967
My Team	Shanghai	5441	2	2	0	194	1	2.6065	87.3498	375.496	-2.94583	0.241958	-0.970245	-0.00511948	78.7112	-0.00190597	-0.17566	-0.00728181	8	1	0	0	7	10972
My Team	Shanghai	5441	2	2	0	195	1	2.619	88.3041	375.734	-2.94623	0.241951	-0.970244	-0.00534074	78.7461	-0.00195727	-0.176292	-0.00705741	8	1	0	-0	7	10977
My Team	Shanghai	5441	2	2	0	196	1	2.6315	89.2614	375.973	-2.94669	0.241936	-0.970252	-0.00553148	78.7809	-0.00190684	-0.175443	-0.00748565	8	1	0	0	7	10981.8
My Team	Shanghai	5441	2	2	0	197	1	2.644	90.2188	376.211	-2.94716	0.24192	-0.97026	-0.00572222	78.8157	-0.00185641	-0.174594	-0.00791385	8	1	0	0	7	10986.5
My Team	Shanghai	5441	2	2	0	198	1	2.6565	91.1761	376.45	-2.94762	0.241905	-0.970267	-0.00591296	78.8505	-0.00180598	-0.173745	-0.008342	8	1	0	0	7	10991.2
My Team	Shanghai	5441	2	2	0	199	1	2.669	92.1335	376.689	-2.94808	0.24189	-0.970275	-0.0061037	78.8852	-0.00175554	-0.172896	-0.00877009	8	1	0	-0	7	10996
My Team	Shanghai	5441	2	2	0	200	1	2.6815	93.0925	376.928	-2.94835	0.241874	-0.970275	-0.00614185	78.9196	-0.00190784	-0.171478	-0.0099036	8	1	0	0	7	11000.2
My Team	Shanghai	5441	2	2	0	201	1	2.694	94.0516	377.167	-2.94862	0.241859	-0.970275	-0.00618	78.954	-0.00206014	-0.17006	-0.011011	8	1	0	0	7	11004.5
My Team	Shanghai	5441	2	2	0	202	1	2.7065	95.0107	377.406	-2.94889	0.241844	-0.970275	-0.00621815	78.9884	-0.00221244	-0.168641	-0.0120811	8	1	0	0	7	11008.8
My Team	Shanghai	5441	2	2	0	203	1	2.719	95.9698	377.645	-2.94916	0.241829	-0.970275	-0.00625629	79.0228	-0.00236475	-0.167223	-0.0131045	8	1	0	-0	7	11013
My Team	Shanghai	5441	2	2	0	204	1	2.7315	96.9303	377.885	-2.9487	0.241798	-0.970283	-0.00674459	79.0565	-0.00372155	-0.167648	-0.0132435	8	1	0	0	7	11015.8
My Team	Shanghai	5441	2	2	0	205	1	2.744	97.8909	378.124	-2.94824	0.241768	-0.970291	-0.00723289	79.0901	-0.00507836	-0.168072	-0.0128346	8	1	0	0	7	11018.5
My Team	Shanghai	5441	2	2	0	206	1	2.7565	98.8514	378.364	-2.94778	0.241737	-0.970298	-0.00772119	79.1237	-0.00643517	-0.168497	-0.0121139	8	1	0	0	7	11021.2
My Team	Shanghai	5441	2	2	0	207	1	2.769	99.8119	378.603	-2.94732	0.241707	-0.970306	-0.00820948	79.1573	-0.00779198	-0.168922	-0.0112705	8	1	0	-0	7	11024
My Team	Shanghai	5441	2	2	0	208	1	2.7815	100.774	378.843	-2.94561	0.241676	-0.970306	-0.00856807	79.1886	-0.00827339	-0.166572	-0.0140731	8	1	0	0	7	11030.5
My Team	Shanghai	5441	2	2	0	209	1	2.794	101.735	379.082	-2.94391	0.241646	-0.970306	-0.00892667	79.2199	-0.00875481	-0.164223	-0.0169016	8	1	0	0	7	11037
My Team	Shanghai	5441	2	2	0	210	1	2.8065	102.697	379.322	-2.9422	0.241615	-0.970306	-0.00928526	79.2512	-0.00923622	-0.161873	-0.0190161	8	1	0	0	7	11043.5
My Team	Shanghai	5441	2	2	0	211	1	2.819	103.659	379.561	-2.9405	0.241585	-0.970306	-0.00964385	79.2825	-0.00971764	-0.159524	-0.0192364	8	1	0	-0	7	11050
My Team	Shanghai	5441	2	2	0	212	1	2.8315	104.622	379.801	-2.9395	0.241554	-0.970306	-0.0101627	79.3082	-0.00982544	-0.150174	-0.0251173	8	1	0	0	7	11068
My Team	Shanghai	5441	2	2	0	213	1	2.844	105.586	380.041	-2.9385	0.241524	-0.970306	-0.0106815	79.3338	-0.00993325	-0.140824	-0.0230384	8	1	0	0	7	11086
My Team	Shanghai	5441	2	2	0	214	1	2.8565	106.549	380.281	-2.9375	0.241493	-0.970306	-0.0112003	79.3595	-0.0100411	-0.131474	-0.021549	8	1	0	0	7	11104
My Team	Shanghai	5441	2	2	0	215	1	2.869	107.512	380.521	-2.9365	0.241462	-0.970306	-0.0117191	79.3852	-0.0101489	-0.122124	-0.0207168	8	1	0	-0	7	11122
My Team	Shanghai	5441	2	2	0	216	1	2.8815	108.478	380.761	-2.9382	0.24144	-0.970313	-0.0118183	79.4214	-0.00922688	-0.057141	-0.0244391	8	1	0	0	7	11110.2
My Team	Shanghai	5441	2	2	0	217	1	2.894	109.443	381.002	-2.9399	0.241417	-0.970321	-0.0119175	79.4575	-0.0083049	0.00784257	-0.0315814	8	1	0	0	7	11098.5
My Team	Shanghai	5441	2	2	0	218	1	2.9065	110.408	381.242	-2.94161	0.241394	-0.970328	-0.0120167	79.4936	-0.00738291	0.0728261	-0.0425325	8	1	0	0	7	11086.8
My Team	Shanghai	5441	2	2	0	219	1	2.919	111.373	381.482	-2.94331	0.241371	-0.970336	-0.0121158	79.5297	-0.00646092	0.13781	-0.0223948	8	1	0	-0	7	11075
My Team	Shanghai	5441	2	2	0	220	1	2.93567	112.661	381.802	-2.94173	0.241351	-0.970336	-0.0126245	79.487	0.0474621	0.0327683	-0.0198515	8	1	0	0	7	11073.3
My Team	Shanghai	5441	2	2	0	221	1	2.95233	113.948	382.123	-2.94015	0.24133	-0.970336	-0.0131331	79.4442	0.101385	-0.0722733	-0.0156816	8	1	0	0	7	11071.7
My Team	Shanghai	5441	2	2	0	222	1	2.969	115.236	382.443	-2.93857	0.24131	-0.970336	-0.0136418	79.4011	0.155308	-0.177315	-0.0117476	8	1	0	-0	7	11070
My Team	Shanghai	5441	2	2	0	223	1	2.9815	116.202	382.681	-2.92823	0.241287	-0.970336	-0.0139851	79.4211	0.148218	-0.215252	-0.0261359	8	1	0	0	7	11079.2
My Team	Shanghai	5441	2	2	0	224	1	2.994	117.167	382.92	-2.91789	0.241264	-0.970336	-0.0143284	79.441	0.141128	-0.253189	-0.0788823	8	1	0	0	7	11088.5
My Team	Shanghai	5441	2	2	0	225	1	3.0065	118.133	383.158	-2.90755	0.241241	-0.970336	-0.0146718	79.461	0.134039	-0.291126	-0.114202	8	1	0	0	7	11097.8
My Team	Shanghai	5441	2	2	0	226	1	3.019	119.099	383.396	-2.8972	0.241218	-0.970336	-0.0150151	79.4809	0.126949	-0.329063	-0.0374568	8	1	0	-0	7	11107
My Team	Shanghai	5441	2	2	0	227	1	3.0315	120.065	383.635	-2.89059	0.24115	-0.970351	-0.0152745	79.5122	0.109834	-0.356307	-0.0124456	8	1	0	0	7	11115.8
My Team	Shanghai	5441	2	2	0	228	1	3.044	121.032	383.874	-2.88397	0.241081	-0.970367	-0.0155339	79.5434	0.0927194	-0.38355	0.0130695	8	1	0	0	7	11124.5
My Team	Shanghai	5441	2	2	0	229	1	3.0565	121.998	384.112	-2.87736	0.241012	-0.970382	-0.0157933	79.5747	0.0756046	-0.410793	0.0383836	8	1	0	0	7	11133.2
My Team	Shanghai	5441	2	2	0	230	1	3.069	122.964	384.351	-2.87074	0.240944	-0.970397	-0.0160527	79.6059	0.0584898	-0.438036	0.0632362	8	1	0	-0	7	11142
My Team	Shanghai	5441	2	2	0	231	1	3.0815	123.932	384.591	-2.86921	0.240852	-0.970412	-0.0163198	79.6202	0.0478089	-0.411843	0.0511955	8	1	0	0	7	11125
My Team	Shanghai	5441	2	2	0	232	1	3.094	124.899	384.83	-2.86768	0.240761	-0.970428	-0.0165868	79.6345	0.0371279	-0.385649	0.0382863	8	1	0	0	7	11108
My Team	Shanghai	5441	2	2	0	233	1	3.1065	125.866	385.07	-2.86615	0.240669	-0.970443	-0.0168538	79.6488	0.026447	-0.359456	0.0243272	8	1	0	0	7	11091
My Team	Shanghai	5441	2	2	0	234	1	3.119	126.833	385.309	-2.86462	0.240577	-0.970458	-0.0171209	79.6631	0.015766	-0.333262	0.00976329	8	1	0	-0	7	11074
My Team	Shanghai	5441	2	2	0	235	1	3.1315	127.801	385.549	-2.86545	0.240494	-0.970466	-0.0177542	79.6229	0.0100231	-0.337437	0.0043023	8	1	0	0	7	10896.8
My Team	Shanghai	5441	2	2	0	236	1	3.144	128.768	385.788	-2.86627	0.24041	-0.970474	-0.0183874	79.5828	0.00428025	-0.341613	-0.00148724	8	1	0	0	7	10719.5
My Team	Shanghai	5441	2	2	0	237	1	3.1565	129.735	386.028	-2.8671	0.240326	-0.970482	-0.0190207	79.5426	-0.00146264	-0.345789	-0.00810123	8	1	0	0	8	10542.2
My Team	Shanghai	5441	2	2	0	238	1	3.169	130.702	386.267	-2.86793	0.240242	-0.970489	-0.0196539	79.5025	-0.00720553	-0.349964	-0.0125335	8	1	0	-0	8	10365
My Team	Shanghai	5441	2	2	0	239	1	3.1815	131.668	386.507	-2.86932	0.240188	-0.970497	-0.0200888	79.5454	-0.00807994	-0.279797	-0.0145557	8	1	0	-4.95974e-05	8	10282.5
My Team	Shanghai	5441	2	2	0	240	1	3.194	132.634	386.746	-2.8707	0.240135	-0.970504	-0.0205237	79.5882	-0.00895434	-0.209629	-0.0163049	8	1	0	-9.91947e-05	8	10200
My Team	Shanghai	5441	2	2	0	241	1	3.2065	133.6	386.985	-2.87209	0.240082	-0.970512	-0.0209586	79.631	-0.00982874	-0.139461	-0.0180346	8	1	0	-0.000148792	8	10117.5
My Team	Shanghai	5441	2	2	0	242	1	3.219	134.566	387.224	-2.87347	0.240028	-0.970519	-0.0213935	79.6737	-0.0107031	-0.0692928	-0.0197685	8	1	0	-0.000198389	8	10035
My Team	Shanghai	5441	2	2	0	243	1	3.2315	135.534	387.464	-2.87496	0.240059	-0.97052	-0.0208136	79.7007	-0.00687441	-0.0842517	-0.0174884	8	1	0	-0.000496274	8	10038
My Team	Shanghai	5441	2	2	0	244	1	3.244	136.503	387.703	-2.87644	0.240089	-0.97052	-0.0202338	79.7278	-0.0030457	-0.0992107	-0.0141138	8	1	0	-0.000794159	8	10041
My Team	Shanghai	5441	2	2	0	245	1	3.2565	137.471	387.943	-2.87792	0.24012	-0.97052	-0.0196539	79.7548	0.000783012	-0.11417	-0.00989652	8	1	0	-0.00109204	8	10044
My Team	Shanghai	5441	2	2	0	246	1	3.269	138.439	388.183	-2.87941	0.24015	-0.970519	-0.0190741	79.7819	0.00461172	-0.129129	-0.00555607	8	1	0	-0.00138993	8	10047
My Team	Shanghai	5441	2	2	0	247	1	3.2815	139.409	388.423	-2.88019	0.240272	-0.970489	-0.0192267	79.8085	0.0101341	-0.13318	0.009705	8	1	0	-0.00178637	8	10050.2
My Team	Shanghai	5441	2	2	0	248	1	3.294	140.378	388.663	-2.88096	0.240394	-0.970458	-0.0193793	79.8351	0.0156565	-0.137232	0.0250637	8	1	0	-0.00218281	8	10053.5
My Team	Shanghai	5441	2	2	0	249	1	3.3065	141.348	388.903	-2.88174	0.240516	-0.970428	-0.0195318	79.8617	0.0211789	-0.141283	0.0403093	8	1	0	-0.00257925	8	10056.8
My Team	Shanghai	5441	2	2	0	250	1	3.319	142.318	389.143	-2.88252	0.240638	-0.970397	-0.0196844	79.8883	0.0267013	-0.145335	0.0552257	8	1	0	-0.00297569	8	10060
My Team	Shanghai	5441	2	2	0	251	1	3.3315	143.289	389.383	-2.88288	0.240852	-0.970344	-0.0198523	79.9146	0.0340098	-0.149444	0.0679138	8	1	0	-0.00318793	8	10064
My Team	Shanghai	5441	2	2	0	252	1	3.344	144.26	389.624	-2.88323	0.241066	-0.97029	-0.0200201	79.9409	0.0413184	-0.153552	0.0800862	8	1	0	-0.00340018	8	10068
My Team	Shanghai	5441	2	2	0	253	1	3.3565	145.23	389.865	-2.88359	0.241279	-0.970237	-0.020188	79.9671	0.0486269	-0.157661	0.0912378	8	1	0	-0.00361243	8	10072
My Team	Shanghai	5441	2	2	0	254	1	3.369	146.201	390.105	-2.88394	0.241493	-0.970183	-0.0203558	79.9934	0.0559354	-0.16177	0.100964	8	1	0	-0.00382467	8	10076
My Team	Shanghai	5441	2	2	0	255	1	3.38175	147.173	390.347	-2.88432	0.241768	-0.970107	-0.020455	80.0196	0.0627212	-0.164563	0.110503	8	1	0	-0.00387724	8	10079.5
My Team	Shanghai	5441	2	2	0	256	1	3.3945	148.145	390.589	-2.8847	0.242042	-0.970031	-0.0205542	80.0457	0.069507	-0.167356	0.119855	8	1	0	-0.00392981	8	10083
My Team	Shanghai	5441	2	2	0	257	1	3.40725	149.117	390.83	-2.88507	0.242317	-0.969955	-0.0206534	80.0719	0.0762928	-0.170149	0.12899	8	1	0	-0.00398238	8	10086.5
My Team	Shanghai	5441	2	2	0	258	1	3.42	150.09	391.072	-2.88545	0.242592	-0.969878	-0.0207526	80.098	0.0830785	-0.172942	0.137888	8	1	0	-0.00403495	8	10090
My Team	Shanghai	5441	2	2	0	259	1	3.4325	151.063	391.315	-2.88597	0.242866	-0.96981	-0.0208365	80.124	0.0874318	-0.172612	0.143831	8	1	0	-0.0040367	8	10093.2
My Team	Shanghai	5441	2	2	0	260	1	3.445	152.036	391.558	-2.88649	0.243141	-0.969741	-0.0209204	80.15	0.091785	-0.172282	0.149694	8	1	0	-0.00403844	8	10096.5
My Team	Shanghai	5441	2	2	0	261	1	3.4575	153.01	391.801	-2.887	0.243416	-0.969672	-0.0210044	80.176	0.0961383	-0.171952	0.155471	8	1	0	-0.00404019	8	10099.8
My Team	Shanghai	5441	2	2	0	262	1	3.47	153.983	392.044	-2.88752	0.24369	-0.969604	-0.0210883	80.202	0.100492	-0.171622	0.161158	8	1	0	-0.00404194	8	10103
My Team	Shanghai	5441	2	2	0	263	1	3.4825	154.958	392.288	-2.8881	0.243965	-0.969535	-0.0211646	80.2278	0.102437	-0.170428	0.163956	8	1	0	-0.00403824	8	10106
My Team	Shanghai	5441	2	2	0	264	1	3.495	155.932	392.532	-2.88868	0.24424	-0.969466	-0.0212409	80.2536	0.104383	-0.169235	0.166709	8	1	0	-0.00403454	8	10109
My Team	Shanghai	5441	2	2	0	265	1	3.5075	156.906	392.776	-2.88926	0.244514	-0.969398	-0.0213172	80.2794	0.106329	-0.168041	0.169417	8	1	0	-0.00403084	8	10112
My Team	Shanghai	5441	2	2	0	266	1	3.52	157.881	393.02	-2.88984	0.244789	-0.969329	-0.0213935	80.3052	0.108275	-0.166848	0.172077	8	1	0	-0.00402714	8	10115
My Team	Shanghai	5441	2	2	0	267	1	3.5325	158.855	393.266	-2.8904	0.245056	-0.96926	-0.0214393	80.3308	0.108805	-0.165949	0.172961	8	1	0	-0.00403015	8	10118.2
My Team	Shanghai	5441	2	2	0	268	1	3.545	159.829	393.511	-2.89096	0.245323	-0.969192	-0.021485	80.3564	0.109335	-0.165049	0.173821	8	1	0	-0.00403316	8	10121.5
